ID,cluster_kmeans_features,cluster_hierarchical,cluster_kmeans_ts,cluster_dbscan
108053,2,0,1,0
108059,2,0,1,0
108070,0,2,1,-1
108076,1,1,0,0
108078,2,1,1,0
108082,2,0,0,0
108093,2,0,0,0
108100,2,0,1,0
108105,2,0,0,0
108131,2,0,1,0
108132,2,0,0,0
108138,2,0,0,0
108143,2,0,1,0
108145,2,0,0,0
108149,2,0,1,0
108156,2,0,0,0
108160,1,1,0,0
108163,2,0,1,0
108181,2,0,1,0
108189,2,0,0,0
108198,2,0,0,0
108205,0,2,1,-1
108221,2,1,1,0
108223,2,1,0,0
108229,2,0,1,0
108244,2,0,1,0
108261,2,0,1,0
108273,2,0,0,0
108296,1,1,0,0
108324,2,0,1,0
108405,1,0,1,0
108407,2,0,1,0
108434,1,1,0,0
108444,2,0,1,0
108459,2,0,1,0
108479,2,0,1,0
108483,1,1,0,0
108486,2,0,1,0
108514,2,0,1,0
108528,2,0,1,0
108529,2,1,0,0
108539,1,0,0,0
108546,2,0,0,0
108579,1,1,0,0
108589,2,1,1,0
108591,2,0,1,0
108628,2,0,0,0
108644,2,0,1,0
108670,2,0,1,0
108685,1,1,0,0
108708,2,0,1,0
108712,2,0,1,0
108718,2,0,1,0
108730,2,0,1,0
108766,2,0,1,0
108779,1,1,0,0
108785,2,0,1,0
108836,1,1,0,0
108873,2,0,1,0
108893,2,0,0,0
108967,0,0,1,0
108975,2,0,1,0
108986,2,0,0,0
108992,0,0,1,0
109008,2,1,1,0
109017,2,0,1,0
109035,2,0,1,0
109097,2,0,1,0
109104,1,1,0,0
109106,2,0,1,0
109152,1,1,0,0
109208,2,1,0,0
109222,2,0,0,0
109233,2,0,1,0
109258,2,0,1,0
109290,2,1,1,0
109293,2,0,1,0
109306,1,1,0,0
109314,2,0,1,0
109339,2,0,1,0
109350,1,1,0,0
109357,2,0,0,0
109390,1,1,0,0
109398,1,1,1,0
109459,2,0,1,0
109472,0,2,1,-1
109481,2,0,1,0
109497,2,0,1,0
109520,2,0,1,0
109533,2,0,1,0
109545,1,0,0,0
109609,1,1,0,0
109646,1,1,0,0
109678,2,0,0,0
109692,1,1,0,0
109699,1,1,0,0
109726,0,0,1,0
109733,2,0,1,0
109739,2,0,1,0
109759,1,0,0,0
109765,2,0,0,0
109788,2,0,1,0
109797,1,0,1,0
109822,2,0,1,0
109827,0,2,1,0
109832,1,1,0,0
109847,1,0,0,0
109867,1,1,0,0
109897,2,0,0,0
109899,2,0,0,0
109911,2,1,0,0
109934,1,1,0,0
109937,1,1,0,0
109945,2,0,1,0
109956,2,0,1,0
109962,2,0,1,0
109967,2,0,1,0
109997,1,1,0,0
110008,2,0,0,0
110106,2,0,0,0
110137,2,0,0,0
110141,2,0,1,0
110144,2,0,0,0
110155,2,0,1,0
110165,1,1,0,0
110174,2,0,1,0
110194,0,0,1,0
110213,2,0,1,0
110235,2,0,0,0
110241,2,0,1,0
110247,2,0,1,0
110254,2,0,0,0
110285,2,0,1,0
110289,2,0,0,0
110297,2,0,1,0
110300,2,0,0,0
110315,2,0,1,0
110320,2,0,1,0
110330,2,0,0,0
110345,2,0,1,0
110348,2,0,1,0
110353,2,0,1,0
110390,1,0,0,0
110414,2,1,1,0
110430,2,0,1,0
110435,0,0,1,0
110437,2,0,1,0
110449,2,0,0,0
110479,2,1,1,0
110491,2,0,0,0
110497,1,1,0,0
110540,2,0,0,0
110550,2,0,0,0
110562,2,0,0,0
110577,2,0,1,0
110596,1,1,0,0
110621,2,0,1,0
110638,0,0,0,0
110639,2,0,0,0
110647,2,0,0,0
110653,1,1,0,0
110664,2,0,1,0
110666,2,0,1,0
110671,0,0,1,0
110696,2,0,0,0
110701,1,1,0,0
110728,2,0,1,0
110737,2,0,0,0
110777,2,0,1,0
110784,2,0,0,0
110803,2,0,1,0
110853,2,0,1,0
110866,1,1,0,0
110881,2,0,0,0
110913,2,0,1,0
110928,2,0,0,0
110960,2,0,1,0
110975,2,1,1,0
110985,2,0,0,0
110995,2,0,1,0
111021,2,0,1,0
111030,1,1,0,0
111060,2,0,1,0
111065,2,0,0,0
111076,2,0,1,0
111097,1,1,0,0
111098,1,1,0,0
111127,2,0,1,0
111134,1,0,0,0
111135,2,1,1,0
111170,1,1,0,0
111209,2,0,1,0
111239,2,0,0,0
111248,2,0,0,0
111284,2,0,0,0
111299,2,0,1,0
111303,2,0,1,0
111311,2,0,1,0
111330,2,0,0,0
111335,2,0,0,0
111337,2,0,1,0
111361,1,1,1,0
111430,2,0,1,0
111454,2,0,1,0
111472,2,0,1,0
111486,2,0,0,0
111494,1,0,0,0
111499,2,0,1,0
111574,2,0,0,0
111601,2,0,1,0
111625,2,0,1,0
111639,2,0,1,0
111673,1,1,0,0
111680,2,0,0,0
111684,1,1,0,0
111708,2,0,1,0
111735,2,0,0,0
111737,2,0,0,0
111763,1,1,0,0
111793,1,1,0,0
111800,1,1,0,0
111844,2,0,1,0
111864,1,1,0,0
111885,2,0,1,0
111886,2,0,0,0
111914,2,0,0,0
111939,2,0,1,0
111948,2,0,1,0
111955,1,1,0,0
111962,2,0,1,0
111966,1,0,0,0
112008,2,0,1,0
112017,2,0,0,0
112044,1,1,0,0
112046,2,0,1,0
112068,2,0,1,0
112123,2,0,1,0
112132,2,0,0,0
112160,1,1,0,0
112174,2,0,1,0
112219,2,0,0,0
112232,1,1,0,0
112251,1,1,0,0
112277,2,0,1,0
112298,2,0,1,0
112316,2,0,1,0
112322,2,0,1,0
112347,1,0,0,0
112412,1,1,0,0
112447,2,0,1,0
112489,2,0,1,0
112528,2,0,1,0
112537,2,0,0,0
112552,1,0,1,0
112555,2,0,1,0
112570,2,0,1,0
112573,2,0,1,0
112581,2,0,0,0
112592,1,1,0,0
112644,0,2,1,-1
112657,2,0,1,0
112672,2,0,1,0
112677,1,1,0,0
112682,2,0,0,0
112713,2,0,1,0
112726,2,0,1,0
112733,2,0,1,0
112738,2,0,0,0
112773,2,0,1,0
112809,2,0,1,0
112811,2,0,1,0
112821,2,0,0,0
112835,2,0,1,0
112844,2,0,1,0
112845,2,0,1,0
112846,2,0,1,0
112854,2,0,0,0
112858,2,0,1,0
112897,2,0,1,0
112914,0,0,1,0
112924,2,0,0,0
112928,2,0,1,0
112947,2,0,1,0
112954,2,0,0,0
112963,2,0,1,0
113007,2,0,1,0
113024,2,0,1,0
113027,2,0,0,0
113039,2,1,1,0
113050,2,0,1,0
113084,2,1,1,0
113114,2,0,0,0
113116,2,0,1,0
113140,2,0,1,0
113160,0,0,1,0
113163,2,0,0,0
113176,2,0,0,0
113177,1,1,0,0
113195,2,0,1,0
113232,2,0,0,0
113250,2,0,1,0
113252,2,1,0,0
113295,2,0,0,0
113314,2,0,1,0
113324,2,0,0,0
113331,2,0,1,0
113342,2,0,1,0
113349,2,0,1,0
113365,2,0,0,0
113379,2,0,0,0
113383,2,0,0,0
113384,2,1,1,0
113409,2,0,1,0
113420,2,0,1,0
113431,2,1,0,0
113432,2,0,0,0
113457,1,0,0,0
113486,2,0,0,0
113494,2,0,1,0
113532,2,0,1,0
113543,1,1,0,0
113559,2,0,0,0
113570,2,0,1,0
113589,1,1,0,0
113590,2,0,1,0
113592,2,0,1,0
113594,2,0,0,0
113595,2,0,1,0
113609,2,0,0,0
113621,2,0,1,0
113638,2,0,1,0
113644,2,0,1,0
113659,2,0,1,0
113682,2,0,0,0
113693,2,0,1,0
113711,2,0,1,0
113717,2,0,1,0
113746,2,0,1,0
113753,2,0,1,0
113754,2,0,0,0
113764,2,0,1,0
113774,1,1,0,0
113785,2,0,1,0
113811,2,0,1,0
113880,2,0,0,0
113896,1,1,0,0
113910,2,0,1,0
113917,1,1,0,0
113938,2,0,1,0
113943,1,1,1,0
113971,2,0,1,0
113985,2,0,1,0
113995,2,0,1,0
114003,2,0,1,0
114035,2,0,1,0
114079,2,0,1,0
114121,1,1,0,0
114180,2,0,1,0
114203,2,0,1,0
114219,2,0,1,0
114229,2,0,1,0
114236,2,0,0,0
114237,2,0,1,0
114247,2,0,0,0
114281,2,0,0,0
114308,2,0,1,0
114323,1,1,0,0
114348,2,0,1,0
114369,2,0,1,0
114391,2,0,1,0
114410,2,0,1,0
114438,1,1,1,-1
114462,2,0,1,0
114465,2,0,1,0
114523,2,0,1,0
114536,2,0,1,0
114545,2,0,0,0
114559,1,1,0,0
114617,2,0,0,0
114632,2,0,0,0
114653,2,0,0,0
114669,2,0,1,0
114674,2,0,1,0
114694,2,0,0,0
114727,2,0,0,0
114737,1,1,0,0
114750,2,0,1,0
114765,2,0,1,0
114815,0,0,1,0
114816,2,0,1,0
114818,2,1,0,0
114858,2,0,1,0
114865,2,0,0,0
114868,2,0,1,0
114914,2,0,1,0
115006,2,1,0,0
115030,2,0,1,0
115045,2,0,0,0
115061,2,1,1,0
115130,2,0,1,0
115136,2,0,1,0
115155,2,0,1,0
115166,1,1,1,0
115189,2,0,1,0
115218,2,0,1,0
115250,2,0,0,0
115257,2,0,1,0
115290,2,0,0,0
115294,2,0,0,0
115300,2,0,1,0
115310,2,1,1,0
115312,2,0,0,0
115327,2,0,1,0
115329,1,1,0,0
115360,2,0,1,0
115394,2,0,1,0
115397,1,1,0,0
115416,2,0,0,0
115422,2,0,1,0
115495,2,0,1,0
115503,2,0,0,0
115515,1,1,0,0
115539,2,0,1,0
115592,1,1,0,0
115624,2,0,1,0
115661,2,0,1,0
115690,2,0,1,0
115716,1,1,0,0
115725,1,1,1,0
115734,2,0,0,0
115797,1,1,0,0
115804,2,0,1,0
115818,2,0,1,0
115834,2,1,1,0
115850,1,1,0,0
115853,2,0,1,0
115883,2,0,0,0
115890,2,0,1,0
115915,2,0,1,0
115929,2,1,1,0
115942,2,0,1,0
115964,2,0,1,0
115996,2,1,1,0
116030,1,1,1,0
116036,2,0,1,0
116059,2,0,1,0
116062,2,0,1,0
116095,2,0,1,0
116106,2,0,0,0
116120,2,0,1,0
116126,2,0,0,0
116129,2,0,1,0
116147,2,0,0,0
116156,2,0,0,0
116157,2,0,1,0
116194,2,0,1,0
116196,2,0,1,0
116202,2,0,1,0
116203,2,0,1,0
116204,2,0,1,0
116227,2,0,1,0
116264,2,0,1,0
116287,1,1,0,0
116292,2,0,1,0
116301,0,0,1,0
116321,2,0,1,0
116322,2,0,1,0
116344,2,1,1,0
116347,2,0,0,0
116354,2,1,0,0
116363,2,0,1,0
116369,2,0,1,0
116378,2,0,1,0
116397,1,0,1,0
116425,1,1,0,0
116495,2,1,0,0
116519,2,0,1,0
116537,2,1,1,0
116541,1,1,0,0
116545,2,0,1,0
116564,2,1,0,0
116570,2,0,1,0
116580,2,0,1,0
116619,2,0,1,0
116623,2,0,1,0
116651,2,0,1,0
116654,2,0,0,0
116660,2,0,1,0
116676,2,0,1,0
116677,2,0,0,0
116679,2,0,1,0
116681,2,0,1,0
116698,2,0,1,0
116765,2,0,0,0
116773,1,1,0,0
116804,2,0,0,0
116806,2,0,1,0
116818,2,0,1,0
116822,2,0,1,0
116828,2,0,0,0
116872,2,0,1,0
116891,2,0,1,0
116892,1,1,0,0
116915,2,0,1,0
116921,2,0,1,0
116927,2,0,1,0
116956,2,0,0,0
116962,2,0,1,0
116970,2,0,1,0
116972,1,1,0,0
116978,2,0,1,0
117014,2,0,0,0
117016,2,0,1,0
117037,2,0,1,0
117038,2,0,1,0
117046,2,0,1,0
117051,2,0,1,0
117128,2,0,1,0
117144,2,0,1,0
117145,1,1,0,0
117184,2,0,1,0
117233,1,1,0,0
117255,2,0,0,0
117266,1,0,0,0
117268,1,1,0,0
117273,2,0,1,0
117305,2,0,1,0
117321,2,1,0,0
117334,2,1,1,0
117339,1,1,1,0
117350,2,0,0,0
117351,2,1,1,0
117377,2,0,0,0
117381,2,0,1,0
117394,2,0,1,0
117422,1,1,0,0
117454,2,0,1,0
117455,2,1,0,0
117467,2,0,1,0
117472,2,0,1,0
117505,2,0,1,0
117524,2,0,1,0
117525,2,0,1,0
117541,2,0,1,0
117555,2,0,0,0
117579,2,0,1,0
117580,2,1,1,0
117609,2,0,1,0
117622,1,1,0,0
117631,2,1,1,0
117696,2,0,0,0
117706,1,1,0,0
117714,2,0,1,0
117729,2,0,1,0
117739,1,1,0,0
117749,1,1,0,0
117756,2,0,1,0
117763,1,1,0,0
117775,2,0,0,0
117779,2,1,1,0
117794,1,1,1,0
117811,2,0,1,0
117834,2,0,1,0
117840,2,0,1,0
117858,2,0,1,0
117898,2,0,0,0
117923,2,0,1,0
117929,2,0,1,0
117938,2,0,1,0
117952,2,0,1,0
117958,2,0,1,0
117967,2,0,0,0
118050,2,0,1,0
118118,1,1,0,0
118122,2,0,0,0
118125,2,0,0,0
118162,2,0,1,0
118163,2,0,1,0
118166,2,0,1,0
118220,1,1,0,0
118253,0,2,1,0
118258,2,0,1,0
118277,1,1,0,0
118281,2,0,0,0
118321,2,0,0,0
118341,1,1,0,0
118392,2,0,1,0
118406,2,0,0,0
118408,2,0,1,0
118420,2,0,1,0
118427,2,0,1,0
118429,2,1,0,0
118470,2,1,1,0
118491,2,0,0,0
118493,2,0,1,0
118519,2,0,1,0
118535,0,2,1,-1
118567,2,0,0,0
118611,0,0,1,0
118619,2,0,1,0
118634,2,0,1,0
118635,2,0,1,0
118636,2,0,1,0
118719,2,0,0,0
118724,0,2,1,-1
118735,1,1,0,0
118755,2,0,1,0
118800,2,0,1,0
118813,2,0,1,0
118820,2,0,1,0
118829,1,1,1,0
118868,2,0,0,0
118905,2,0,1,0
118913,1,1,0,0
118914,1,1,1,0
118928,2,0,1,0
118932,2,0,1,0
118954,2,0,1,0
118990,2,0,0,0
119034,2,0,1,0
119081,2,0,0,0
119109,1,1,0,0
119110,2,0,1,0
119119,2,0,1,0
119144,2,0,0,0
119148,2,0,1,0
119175,1,1,0,0
119181,2,0,1,0
119184,2,0,1,0
119192,2,0,0,0
119228,2,0,1,0
119282,2,0,1,0
119289,2,0,1,0
119291,2,0,1,0
119297,2,0,1,0
119298,2,1,1,0
119306,1,1,0,0
119309,2,0,1,0
119348,2,0,0,0
119374,2,0,0,0
119412,1,1,0,0
119433,2,0,1,0
119442,2,0,1,0
119454,2,0,0,0
119457,1,1,0,0
119458,2,0,1,0
119488,2,0,1,0
119497,2,0,1,0
119498,2,1,1,0
119524,2,0,1,0
119536,2,0,1,0
119562,2,0,1,0
119563,2,0,0,0
119571,2,0,1,0
119576,0,0,1,0
119577,2,0,1,0
119600,1,1,1,-1
119669,2,0,0,0
119674,2,0,1,0
119686,1,0,1,0
119688,2,0,1,0
119708,2,0,0,0
119742,2,0,0,0
119748,2,0,0,0
119759,2,0,0,0
119785,2,0,1,0
119789,2,0,0,0
119805,2,0,1,0
119827,2,0,1,0
119837,2,0,0,0
119845,2,0,0,0
119858,2,0,1,0
119865,2,0,0,0
119873,2,0,0,0
119885,2,0,1,0
119901,2,0,0,0
119966,1,1,0,0
119976,2,0,1,0
120000,2,0,0,0
120012,1,1,0,0
120056,2,0,1,0
120074,2,1,0,0
120084,2,0,0,0
120089,1,1,0,0
120107,1,1,0,0
120108,1,1,1,0
120119,2,0,0,0
120147,2,0,1,0
120171,2,0,1,0
120181,2,0,1,0
120215,1,1,0,0
120218,2,0,1,0
120249,2,0,1,0
120285,1,1,0,0
120299,2,1,0,0
120318,2,0,1,0
120331,2,0,1,0
120340,2,0,1,0
120354,2,0,0,0
120358,2,0,1,0
120388,2,0,1,0
120391,2,0,1,0
120431,1,1,0,0
120445,2,0,1,0
120460,2,0,0,0
120463,1,1,0,0
120465,2,0,1,0
120520,2,0,1,0
120526,1,1,1,0
120533,0,2,1,0
120546,2,0,1,0
120559,2,0,0,0
120587,2,0,1,0
120599,2,0,1,0
120609,2,0,1,0
120636,2,0,1,0
120637,2,0,1,0
120657,2,0,1,0
120662,1,1,0,0
120673,2,0,1,0
120688,2,0,0,0
120706,2,1,0,0
120722,2,0,0,0
120785,2,0,1,0
120792,2,1,0,0
120803,2,0,1,0
120809,2,0,0,0
120811,2,0,1,0
120819,2,0,1,0
120824,2,0,0,0
120835,1,1,0,0
120876,2,0,1,0
120946,2,0,0,0
120971,2,0,0,0
120987,2,0,1,0
121039,2,0,0,0
121044,2,0,0,0
121050,1,1,0,0
121054,2,0,1,0
121083,2,0,1,0
121095,2,0,1,0
121137,2,0,0,0
121155,2,0,0,0
121182,2,0,1,0
121213,2,0,1,0
121264,2,0,1,0
121284,2,0,0,0
121292,2,0,1,0
121306,2,0,1,0
121312,2,0,1,0
121338,2,0,1,0
121342,2,0,1,0
121383,2,0,1,0
121396,2,0,0,0
121401,1,1,0,0
121406,2,0,1,0
121443,2,0,1,0
121452,2,0,0,0
121459,2,0,0,0
121471,2,0,0,0
121519,2,0,1,0
121528,2,0,1,0
121536,2,0,1,0
121571,2,0,1,0
121580,2,0,1,0
121583,1,1,0,0
121598,2,0,1,0
121601,2,0,0,0
121604,2,0,1,0
121606,2,0,0,0
121626,2,0,0,0
121633,2,0,0,0
121691,2,0,1,0
121712,2,0,0,0
121721,2,0,1,0
121725,1,1,0,0
121743,2,0,1,0
121748,2,0,1,0
121762,1,1,0,0
121763,2,0,1,0
121793,2,1,0,0
121809,2,0,0,0
121827,2,0,1,0
121849,2,0,1,0
121856,2,0,0,0
121863,2,0,1,0
121868,2,0,0,0
121886,1,1,0,-1
121902,2,0,0,0
121909,2,0,0,0
121948,1,1,1,-1
121955,0,0,1,0
121995,2,0,0,0
121999,2,0,0,0
122013,1,0,0,0
122019,1,1,0,0
122023,2,0,1,0
122027,0,0,1,0
122029,2,0,1,0
122045,2,0,1,0
122089,2,0,0,0
122090,2,0,0,0
122091,2,0,1,0
122129,1,1,0,0
122135,1,1,0,0
122151,2,0,1,0
122152,2,0,1,0
122182,2,0,0,0
122211,2,0,0,0
122217,1,1,0,0
122223,1,1,0,0
122237,2,0,1,0
122282,2,0,0,0
122328,2,1,0,0
122386,2,0,1,0
122396,2,0,1,0
122420,2,0,1,0
122431,2,0,1,0
122444,2,0,1,0
122460,2,0,1,0
122483,2,0,1,0
122486,2,0,0,0
122505,2,0,0,0
122507,2,0,0,0
122508,2,0,1,0
122509,2,0,0,0
122517,2,0,0,0
122550,2,0,0,0
122570,2,0,1,0
122591,2,0,1,0
122663,2,0,1,0
122683,2,0,0,0
122730,2,0,1,0
122750,2,0,1,0
122769,2,0,0,0
122777,2,0,1,0
122795,2,0,1,0
122834,2,1,1,0
122857,2,0,1,0
122887,2,0,0,0
122889,2,0,1,0
122906,2,0,1,0
122926,2,0,1,0
122954,2,1,0,0
122956,2,0,1,0
122968,2,0,0,0
123001,2,0,1,0
123049,2,1,0,0
123058,2,0,0,0
123081,1,1,1,0
123091,2,0,1,0
123124,2,0,1,0
123140,2,0,1,0
123151,2,0,0,0
123180,2,0,1,0
123197,2,0,0,0
123243,1,1,0,0
123252,2,0,1,0
123267,2,0,1,0
123287,2,0,1,0
123310,2,0,1,0
123334,2,0,1,0
123361,2,0,0,0
123371,2,0,0,0
123419,2,0,1,0
123432,2,0,1,0
123447,1,1,0,0
123452,2,0,0,0
123527,2,0,0,0
123549,2,0,1,0
123559,2,0,1,0
123566,2,0,1,0
123590,0,0,1,0
123596,2,0,1,0
123604,1,1,0,0
123635,2,0,1,0
123684,2,0,1,0
123702,2,0,1,0
123703,2,0,1,0
123713,2,0,0,0
123745,2,0,1,0
123747,2,0,1,0
123748,1,1,0,0
123756,2,0,1,0
123759,2,0,1,0
123796,2,0,1,0
123806,2,0,1,0
123809,2,1,0,0
123813,2,0,1,0
123864,1,1,0,0
123877,2,0,1,0
123895,2,0,1,0
123901,2,0,1,0
123941,2,1,1,0
123951,2,0,0,0
123952,2,0,1,0
123965,2,0,1,0
123992,2,0,1,0
123996,2,0,1,0
123999,2,0,1,0
124013,2,0,0,0
124061,1,1,0,0
124076,2,1,1,0
124156,2,0,0,0
124215,2,0,1,0
124242,2,1,1,0
124269,1,1,0,0
124275,2,1,1,0
124303,2,0,0,0
124378,2,0,1,0
124379,2,0,1,0
124390,2,0,1,0
124396,2,0,1,0
124402,2,0,0,0
124425,2,1,0,0
124456,2,0,0,0
124463,2,0,0,0
124478,2,0,1,0
124502,1,1,0,0
124515,2,0,0,0
124529,2,0,1,0
124536,2,0,1,0
124577,0,2,1,-1
124600,2,0,0,0
124601,1,1,1,0
124607,2,1,1,0
124619,2,1,1,0
124620,2,1,1,0
124637,2,0,1,0
124645,1,0,0,0
124695,2,0,1,0
124705,2,0,0,0
124739,2,0,0,0
124741,2,0,1,0
124788,2,0,0,0
124806,2,0,1,0
124810,2,1,0,0
124821,1,1,0,-1
124827,0,0,1,0
124836,0,0,1,0
124875,2,0,1,0
124877,0,0,1,0
124880,2,0,1,0
124893,1,1,0,0
124899,2,0,1,0
124944,1,1,1,0
124945,2,0,1,0
124957,2,0,1,0
124959,2,0,1,0
125012,2,0,1,0
125018,2,0,1,0
125029,2,0,1,0
125041,0,2,1,-1
125051,2,0,1,0
125089,2,0,1,0
125109,1,1,0,0
125127,2,0,1,0
125129,2,0,0,0
125150,2,0,1,0
125152,1,1,0,0
125191,2,0,1,0
125206,2,0,0,0
125207,2,0,1,0
125232,2,0,0,0
125237,2,0,1,0
125274,2,1,1,0
125292,1,1,0,0
125308,1,1,0,0
125312,1,0,0,0
125313,2,0,1,0
125337,2,0,1,0
125368,2,0,1,0
125382,2,0,0,0
125388,2,0,1,0
125450,2,0,1,0
125490,1,1,0,0
125496,1,1,0,0
125507,2,0,1,0
125528,2,0,0,0
125559,1,1,0,0
125563,1,1,1,0
125565,2,0,1,0
125569,2,0,1,0
125570,2,0,1,0
125575,2,0,0,0
125576,2,0,1,0
125596,2,0,1,0
125608,1,1,0,0
125629,2,0,0,0
125676,2,0,1,0
125677,2,0,1,0
125682,2,0,0,0
125761,2,0,1,0
125765,2,0,0,0
125835,2,0,1,0
125883,2,0,0,0
125918,1,1,0,0
125945,2,0,1,0
125953,2,0,1,0
125965,1,1,0,0
125969,2,0,0,0
125974,2,0,1,0
125977,2,0,0,0
125983,1,1,0,0
126044,2,0,0,0
126051,2,0,1,0
126056,2,0,1,0
126060,2,0,1,0
126077,2,0,1,0
126085,2,0,0,0
126103,2,0,1,0
126142,2,0,0,0
126171,2,0,1,0
126236,0,2,1,-1
126259,2,0,1,0
126262,2,0,0,0
126310,2,0,1,0
126337,2,0,1,0
126344,2,0,1,0
126353,2,0,0,0
126370,2,0,1,0
126400,1,1,0,0
126403,2,0,0,0
126415,1,1,0,0
126459,2,0,1,0
126504,1,0,0,0
126509,2,0,0,0
126523,2,0,1,0
126541,2,0,1,0
126558,2,0,0,0
126560,2,0,1,0
126562,2,0,1,0
126563,2,1,0,0
126571,2,0,1,0
126583,2,0,1,0
126585,0,2,1,0
126587,2,0,1,0
126617,1,1,0,0
126658,2,0,0,0
126662,1,1,0,0
126666,2,0,0,0
126676,1,1,0,0
126702,1,1,1,-1
126735,2,0,1,0
126762,2,0,1,0
126767,2,1,0,0
126768,2,0,1,0
126820,2,0,0,0
126837,0,0,1,0
126854,2,0,0,0
126884,2,0,0,0
126928,0,0,1,0
126934,0,0,1,0
126939,2,0,0,0
126944,1,0,0,0
126962,1,1,1,0
126973,2,0,1,0
126982,2,0,1,0
126995,2,1,1,0
127008,0,0,1,0
127014,1,1,0,0
127047,1,1,0,0
127070,2,0,1,0
127080,2,0,1,0
127105,2,0,1,0
127121,2,0,1,0
127157,1,1,0,0
127185,1,1,0,0
127203,1,1,0,0
127235,2,0,0,0
127253,1,1,1,0
127261,2,0,0,0
127274,2,0,1,0
127280,2,0,0,0
127288,2,0,1,0
127310,1,1,0,0
127326,2,0,1,0
127329,2,0,1,0
127333,2,0,1,0
127374,2,0,1,0
127382,2,0,1,0
127398,2,1,1,0
127399,2,0,0,0
127418,2,0,1,0
127433,1,1,0,0
127467,2,1,1,0
127483,2,1,1,0
127489,2,0,1,0
127500,2,0,0,0
127524,2,0,0,0
127535,2,0,1,0
127543,1,1,1,0
127546,2,0,0,0
127556,1,1,0,0
127561,2,0,1,0
127577,2,0,1,0
127582,2,0,1,0
127604,2,0,1,0
127631,2,0,0,0
127633,2,0,0,0
127647,1,1,0,0
127654,2,0,1,0
127663,2,0,1,0
127683,1,0,1,0
127685,2,0,1,0
127696,2,0,1,0
127713,2,0,1,0
127717,2,1,1,0
127737,1,0,0,0
127761,2,0,1,0
127772,1,1,0,0
127780,1,1,0,0
127785,2,1,1,0
127806,2,0,1,0
127834,1,1,0,0
127838,2,0,0,0
127865,2,0,1,0
127888,1,0,0,0
127890,2,0,0,0
127910,1,1,0,0
127924,2,0,1,0
127931,1,1,0,0
127967,1,1,0,0
127983,1,1,0,0
128019,2,1,1,0
128029,1,0,1,0
128058,2,0,1,0
128089,1,1,0,0
128091,1,1,0,0
128103,1,0,1,0
128108,2,0,1,0
128130,2,0,1,0
128148,2,0,0,0
128152,2,0,1,0
128166,2,0,1,0
128177,2,0,0,0
128182,2,0,1,0
128191,0,2,1,-1
128195,2,0,0,0
128203,1,1,0,0
128205,2,1,0,0
128230,0,2,1,0
128259,1,1,0,0
128270,2,0,0,0
128294,1,1,0,0
128297,2,0,1,0
128309,2,0,0,0
128398,2,0,0,0
128425,1,1,0,0
128439,2,0,0,0
128442,2,0,0,0
128454,2,0,1,0
128469,2,0,1,0
128485,2,0,1,0
128529,2,0,0,0
128532,1,1,0,0
128548,2,1,0,0
128563,2,0,0,0
128601,0,0,0,0
128614,2,0,1,0
128654,2,0,0,0
128669,1,1,0,0
128678,2,0,0,0
128689,2,0,1,0
128690,1,1,0,0
128696,2,0,1,0
128709,2,0,1,0
128710,2,0,0,0
128728,2,0,0,0
128731,2,0,1,0
128779,2,0,1,0
128808,2,0,1,0
128831,1,0,0,0
128842,2,0,1,0
128843,2,0,1,0
128864,1,0,0,0
128887,2,1,0,0
128900,2,1,1,0
128912,1,1,0,0
128935,2,0,1,0
128938,2,0,0,0
128939,1,1,0,0
128940,2,0,0,0
128977,2,1,0,0
128993,2,0,1,0
129044,2,0,0,0
129046,2,0,0,0
129054,2,0,1,0
129056,2,0,1,0
129100,2,0,0,0
129104,1,1,0,0
129116,2,0,1,0
129138,1,1,0,0
129145,2,0,1,0
129160,1,0,1,0
129162,2,0,0,0
129195,2,0,1,0
129197,2,0,1,0
129205,2,0,0,0
129214,1,1,0,0
129216,2,0,1,0
129221,2,0,1,0
129239,2,0,1,0
129268,2,0,1,0
129273,2,0,0,0
129326,1,1,0,0
129336,2,0,1,0
129341,2,0,1,0
129365,2,0,1,0
129372,2,0,0,0
129388,1,0,0,0
129394,2,0,0,0
129397,2,0,0,0
129427,2,0,1,0
129437,2,0,1,0
129461,2,0,0,0
129474,2,0,1,0
129475,1,1,0,0
129504,2,0,1,0
129520,2,0,1,0
129543,2,0,1,0
129547,2,0,1,0
129550,1,1,0,0
129558,2,1,1,0
129559,2,0,1,0
129573,2,0,1,0
129577,1,1,0,0
129580,2,0,1,0
129593,1,1,1,0
129598,2,0,1,0
129618,1,1,0,0
129626,2,0,1,0
129642,2,1,1,0
129657,2,0,0,0
129678,2,0,1,0
129694,1,1,0,0
129699,1,1,0,0
129704,2,0,1,0
129708,2,0,0,0
129734,2,0,1,0
129739,2,0,0,0
129775,2,1,1,0
129776,2,0,1,0
129791,2,0,0,0
129835,2,0,0,0
129864,2,0,0,0
129902,2,0,0,0
129910,2,0,1,0
129986,2,0,1,0
129996,2,0,1,0
130010,2,0,0,0
130084,2,1,0,0
130089,1,1,0,0
130103,2,1,1,0
130111,2,0,0,0
130148,2,0,1,0
130165,2,0,1,0
130166,0,2,1,0
130180,2,0,1,0
130202,2,0,1,0
130222,2,0,1,0
130233,2,0,1,0
130266,2,0,1,0
130271,2,0,1,0
130284,2,0,0,0
130306,1,1,0,0
130351,2,0,0,0
